Date,GDP_new,EMP_CAN,MANU_N_ORD_new,CRED_T_cb
2015-06-01,14.462132532399666,9.79165614574799,17.71324792787151,14.459639748404426
2015-07-01,14.465978290838748,9.792723575551273,17.816255964079115,14.465445389381326
2015-08-01,14.468104457897152,9.794046500580313,17.757789268371898,14.475784278870433
2015-09-01,14.46356936426825,9.794693370810593,17.723879896874458,14.482017004577083
2015-10-01,14.464129404840074,9.795440096952841,17.710835300168057,14.479213994663205
2015-11-01,14.466405033525648,9.793538748988261,17.731329151027506,14.483588617563466
2015-12-01,14.468176831660289,9.792835282432533,17.70934103838559,14.496723811644602
2016-01-01,14.473495219749791,9.792511298092666,17.779344455803,14.495110892958483
2016-02-01,14.471055035685982,9.794208257370965,17.689945812230675,14.501808838259302
2016-03-01,14.467620095753551,9.79449266275651,17.671927614443234,14.506657238858429
2016-04-01,14.469276372466952,9.796125034207629,17.746158890099007,14.51045063033274
2016-05-01,14.461625877633175,9.797721399062851,17.748205871230354,14.508702737511749
2016-06-01,14.466372173506977,9.798149258853615,17.777796889544746,14.51327356916829
2016-07-01,14.473476575391444,9.797482384690278,17.7414472771815,14.51901887607387
2016-08-01,14.475220389434671,9.800684873933307,17.729619965341374,14.523286218664316
2016-09-01,14.47947812438178,9.802024985551395,17.755501041897276,14.526457380792372
2016-10-01,14.479517763562283,9.80347935430491,17.774555231360555,14.528553988888603
2016-11-01,14.483757791941642,9.804451440057555,17.76652240351138,14.531494972426977
2016-12-01,14.485932975946326,9.805940873631116,17.76487333560796,14.542269965016073
2017-01-01,14.490498350370773,9.810450786567134,17.802638401367407,14.543960208455527
2017-02-01,14.493975987133236,9.8120025474139,17.809807760977804,14.541040220330606
2017-03-01,14.498244205409446,9.813163421704415,17.82100731253516,14.547449994518225
2017-04-01,14.50288007995289,9.814475994699634,17.83862625071811,14.554465364105928
2017-05-01,14.504817373754253,9.816430719967954,17.796144730039348,14.560116244263623
2017-06-01,14.507015390608899,9.819649317620172,17.7663249728696,14.568592239909378
2017-07-01,14.506386160443205,9.821957489297494,17.75155357910851,14.57834330337705
2017-08-01,14.505299104622546,9.82337234223434,17.800750455795335,14.58013897812033
2017-09-01,14.507758334181364,9.823339839349705,17.784654152072562,14.582844564711737
2017-10-01,14.507875932993903,9.824942056814532,17.844203606569064,14.58686522474704
